id,index,millis,gas_index,mes_index,temperature,pressure,humidity,gas_resistance,status
765268824,7,933,0,0,23.65,93758.41,48.94,66597.30,b0
765287253,8,979,0,0,23.62,93719.77,49.08,67015.70,b0
765270362,1,1035,0,0,24.04,93718.21,49.60,100846.95,b0
765269850,2,1091,0,0,24.05,93735.06,48.84,56800.53,b0
765286747,3,1147,0,0,24.21,93752.30,47.70,43790.62,b0
765279836,4,1203,0,0,24.01,93707.47,47.95,88397.79,b0
765271387,5,1259,0,0,23.70,93744.24,48.48,65928.41,b0
765283665,6,1316,0,0,23.62,93712.52,49.76,42909.82,b0
765270362,1,1584,0,0,26.56,93717.67,50.54,103288.28,b0
765269850,2,1640,0,0,26.54,93737.04,49.77,57761.73,b0
765286747,3,1697,0,0,26.55,93750.06,48.53,44568.25,b0
765279836,4,1754,0,0,26.29,93709.27,48.74,90267.98,b0
765271387,5,1810,0,0,26.09,93745.34,49.35,67492.75,b0
765283665,6,1867,0,0,25.94,93712.59,50.55,44244.73,b0
765268824,7,1923,0,0,26.12,93758.95,49.78,68139.48,b0
765287253,8,1979,0,0,25.96,93726.46,49.89,67760.72,b0
765270362,1,2204,0,0,27.38,93722.84,50.81,104107.36,b0
765269850,2,2261,0,0,27.40,93739.20,50.07,57918.55,b0
765286747,3,2318,0,0,27.40,93759.81,48.83,45181.79,b0
765279836,4,2374,0,0,27.12,93713.37,49.05,90844.57,b0
765271387,5,2431,0,0,26.94,93751.41,49.66,68030.83,b0
765283665,6,2487,0,0,26.78,93718.17,50.87,44661.55,b0
765268824,7,2544,0,0,26.98,93763.45,50.09,69189.19,b0
765287253,8,2601,0,0,26.75,93723.43,50.17,68577.55,b0
765270362,1,2837,0,0,27.67,93728.89,50.70,105004.10,b0
765269850,2,2893,0,0,27.73,93747.46,50.00,58394.16,b0
765286747,3,2950,0,0,27.73,93764.23,48.80,45567.82,b0
765279836,4,3006,0,0,27.46,93717.37,49.05,91921.01,b0
765271387,5,3063,0,0,27.28,93751.65,49.68,68577.55,b0
765283665,6,3120,0,0,27.12,93720.95,50.83,45277.68,b0
765268824,7,3176,0,0,27.34,93766.02,50.05,69470.83,b0
765287253,8,3233,0,0,27.11,93725.64,50.13,69414.32,b0
765270362,1,3469,0,0,27.80,93730.38,50.46,105850.73,b0
765269850,2,3525,0,0,27.90,93748.42,49.79,58918.30,b0
765286747,3,3582,0,0,27.88,93767.15,48.62,46159.39,b0
765279836,4,3639,0,0,27.62,93720.12,48.89,94117.65,b0
765271387,5,3695,0,0,27.45,93756.63,49.54,69021.30,b0
765283665,6,3752,0,0,27.29,93723.62,50.67,45861.70,b0
765268824,7,3808,0,0,27.51,93764.98,49.88,70156.21,b0
765287253,8,3865,0,0,27.28,93728.61,49.96,70329.67,b0
765270362,1,4111,0,0,27.88,93732.74,50.14,106577.85,b0
765269850,2,4168,0,0,28.00,93750.44,49.47,59245.55,b0
765286747,3,4225,0,0,27.98,93769.83,48.40,46410.44,b0
765279836,4,4281,0,0,27.74,93722.69,48.66,94744.63,b0
765271387,5,4338,0,0,27.57,93758.70,49.32,69697.80,b0
765283665,6,4395,0,0,27.39,93723.84,50.43,46010.07,b0
765268824,7,4451,0,0,27.62,93767.95,49.62,70562.30,b0
765287253,8,4508,0,0,27.39,93730.04,49.71,70562.30,b0
765270362,1,4744,0,0,27.95,93731.27,49.81,106911.67,b0
765269850,2,4800,0,0,28.09,93749.20,49.12,59534.88,b0
765286747,3,4857,0,0,28.07,93770.48,48.15,46817.85,b0
765279836,4,4913,0,0,27.84,93718.23,48.46,95540.21,b0
765271387,5,4970,0,0,27.66,93757.50,49.10,70156.21,b0
765283665,6,5027,0,0,27.50,93725.69,50.14,46664.23,b0
765268824,7,5083,0,0,27.70,93766.41,49.37,71210.02,b0
765287253,8,5140,0,0,27.48,93730.49,49.45,71508.38,b0
765270362,1,5376,0,0,28.01,93732.41,49.52,108543.56,b0
765269850,2,5432,0,0,28.16,93749.60,48.81,59995.31,b0
765286747,3,5489,0,0,28.14,93766.91,47.91,48039.03,b0
765279836,4,5546,0,0,27.92,93719.16,48.21,96024.01,b0
765271387,5,5602,0,0,27.74,93752.97,48.87,70445.79,b0
765283665,6,5659,0,0,27.57,93727.55,49.90,47850.47,b0
765268824,7,5716,0,0,27.78,93766.99,49.08,71809.26,b0
765287253,8,5772,0,0,27.55,93730.29,49.21,71869.73,b0
765270362,1,6018,0,0,28.05,93733.09,49.23,108130.94,b0
765269850,2,6075,0,0,28.23,93752.52,48.51,60037.52,b0
765286747,3,6132,0,0,28.21,93766.16,47.66,48174.63,b0
765279836,4,6188,0,0,28.01,93721.51,47.97,96458.18,b0
765271387,5,6245,0,0,27.81,93752.46,48.62,70737.77,b0
765283665,6,6302,0,0,27.64,93726.08,49.63,47796.86,b0
765268824,7,6358,0,0,27.84,93767.87,48.80,72295.96,b0
765287253,8,6415,0,0,27.60,93729.67,48.90,72357.27,b0
765270362,1,6651,0,0,28.08,93732.04,48.93,109238.32,b0
765269850,2,6707,0,0,28.28,93752.95,48.21,60505.79,b0
765286747,3,6764,0,0,28.25,93766.76,47.42,48503.22,b0
765279836,4,6821,0,0,28.06,93721.88,47.74,97172.14,b0
765271387,5,6877,0,0,27.87,93753.86,48.39,71269.48,b0
765283665,6,6934,0,0,27.69,93724.48,49.38,48147.45,b0
765268824,7,6990,0,0,27.89,93768.52,48.55,72541.80,b0
765287253,8,7047,0,0,27.65,93730.62,48.65,72603.52,b0
765270362,1,7283,0,0,28.11,93732.27,48.67,109308.28,b0
765269850,2,7339,0,0,28.31,93752.45,47.92,60505.79,b0
765286747,3,7396,0,0,28.30,93766.10,47.23,48808.39,b0
765279836,4,7453,0,0,28.11,93719.54,47.51,97616.78,b0
765271387,5,7509,0,0,27.91,93755.83,48.18,71748.88,b0
765283665,6,7566,0,0,27.73,93720.64,49.14,48311.00,b0
765268824,7,7623,0,0,27.93,93766.90,48.31,72851.45,b0
765287253,8,7679,0,0,27.68,93729.51,48.41,72789.31,b0
765270362,1,7926,0,0,28.16,93733.50,48.44,110012.89,b0
765269850,2,7982,0,0,28.34,93749.98,47.68,60850.96,b0
765286747,3,8039,0,0,28.36,93767.99,47.04,48892.29,b0
765279836,4,8095,0,0,28.15,93720.00,47.31,97560.98,b0
765271387,5,8152,0,0,27.95,93754.70,47.99,71568.35,b0
765283665,6,8209,0,0,27.78,93721.38,48.92,48311.00,b0
