id,index,millis,gas_index,mes_index,temperature,pressure,humidity,gas_resistance,status
765271896,7,837211,0,0,28.19,93572.13,40.41,179020.98,b0
765285466,8,837257,0,0,27.93,93545.07,40.24,243577.55,b0
765274459,1,837303,0,0,28.27,93549.99,39.92,202052.09,b0
765272923,2,837349,0,0,28.32,93572.65,40.03,197950.91,b0
765271642,3,837395,0,0,28.59,93536.73,39.21,283420.97,b0
765289819,4,837441,0,0,28.80,93549.48,38.68,191509.25,b0
765281116,5,837488,0,0,28.48,93582.35,38.85,202772.28,b0
765280092,6,837534,0,0,28.57,93577.57,38.46,182271.27,b0
765271896,7,837580,0,0,28.19,93571.41,40.42,178833.39,b0
765285466,8,837626,0,0,27.93,93544.70,40.24,244449.75,b0
765274459,1,837672,0,0,28.27,93550.55,39.92,202651.89,b0
765272923,2,837718,0,0,28.31,93570.99,40.05,198180.77,b0
765271642,3,837765,0,0,28.58,93536.53,39.20,285077.94,b0
765289819,4,837811,0,0,28.79,93548.74,38.66,192048.02,b0
765281116,5,837857,0,0,28.48,93583.02,38.83,204472.84,b0
765280092,6,837903,0,0,28.57,93580.13,38.44,183053.27,b0
765271896,7,837949,0,0,28.19,93570.19,40.41,179208.95,b0
765285466,8,837995,0,0,27.93,93546.35,40.24,246213.03,b0
765274459,1,838042,0,0,28.27,93552.01,39.90,202171.77,b0
765272923,2,838088,0,0,28.31,93574.45,40.05,198757.77,b0
765271642,3,838134,0,0,28.58,93536.11,39.19,284128.75,b0
765289819,4,838180,0,0,28.78,93548.68,38.65,192916.36,b0
765281116,5,838226,0,0,28.48,93583.72,38.83,202651.89,b0
765280092,6,838272,0,0,28.56,93579.09,38.44,183053.27,b0
765271896,7,838318,0,0,28.19,93570.55,40.42,179208.95,b0
765285466,8,838364,0,0,27.94,93547.11,40.24,244800.38,b0
765274459,1,838411,0,0,28.26,93551.29,39.89,202531.64,b0
765272923,2,838457,0,0,28.31,93570.09,40.04,199454.61,b0
765271642,3,838503,0,0,28.57,93534.65,39.19,284840.06,b0
765289819,4,838549,0,0,28.77,93547.73,38.64,194233.69,b0
765281116,5,838595,0,0,28.45,93580.97,38.83,203862.23,b0
765280092,6,838641,0,0,28.55,93579.91,38.44,184637.58,b0
765271896,7,838687,0,0,28.19,93573.16,40.41,179775.28,b0
765285466,8,838733,0,0,27.93,93545.85,40.24,244976.08,b0
765274459,1,838780,0,0,28.27,93551.27,39.89,202411.55,b0
765272923,2,838826,0,0,28.32,93574.84,40.05,199571.23,b0
765271642,3,838872,0,0,28.59,93536.55,39.19,284840.06,b0
765289819,4,838918,0,0,28.78,93547.59,38.64,192916.36,b0
765281116,5,838964,0,0,28.46,93581.56,38.82,204595.41,b0
765280092,6,839010,0,0,28.56,93577.46,38.44,183644.19,b0
765271896,7,839057,0,0,28.19,93572.30,40.39,179775.28,b0
765285466,8,839103,0,0,27.93,93546.73,40.25,245504.67,b0
765274459,1,839149,0,0,28.26,93551.65,39.89,203376.36,b0
765272923,2,839195,0,0,28.30,93573.88,40.04,199571.23,b0
